_id,activity,cause_of_loss,commodity,country,cpc_code,food_supply_stage,loss_percentage,loss_percentage_original,loss_quantity,m49_code,method_data_collection,notes,reference,region,sample_size,treatment,url,year,roll3_mean_loss_pct
68ed410437a2ec38e9c9487a,Storage,UNK,Sorghum,Angola,0114,Farm,3.63674,3.63674,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,2018.0,3.1565
68ed410437a2ec38e9c9487d,Transportation,UNK,Sorghum,Angola,0114,Farm,2.16667,2.16667,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,2018.0,2.656693333333333
68ed410437a2ec38e9c94859,Storage,UNK,Sorghum,Angola,0114,Farm,3.78865,3.78865,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2019?metric=prc&download=csv,2019.0,3.1973533333333335
68ed410437a2ec38e9c9485c,Transportation,UNK,Sorghum,Angola,0114,Farm,2.16667,2.16667,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2019?metric=prc&download=csv,2019.0,2.7073300000000002
68ed410437a2ec38e9c94838,Storage,UNK,Sorghum,Angola,0114,Farm,3.78828,3.78828,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2020?metric=prc&download=csv,2020.0,3.247866666666667
68ed410437a2ec38e9c9483b,Transportation,UNK,Sorghum,Angola,0114,Farm,2.16667,2.16667,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2020?metric=prc&download=csv,2020.0,2.7072066666666665
68ed410437a2ec38e9c94817,Storage,UNK,Sorghum,Angola,0114,Farm,3.66609,3.66609,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2021?metric=prc&download=csv,2021.0,3.2070133333333337
68ed410437a2ec38e9c9481a,Transportation,UNK,Sorghum,Angola,0114,Farm,2.16667,2.16667,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2021?metric=prc&download=csv,2021.0,2.6664766666666666
68ed410437a2ec38e9c94acb,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2000?metric=prc&download=csv,2000.0,4.46876
68ed410437a2ec38e9c94aaa,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2001?metric=prc&download=csv,2001.0,4.46876
68ed410437a2ec38e9c94a89,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2002?metric=prc&download=csv,2002.0,4.46876
68ed410437a2ec38e9c94a68,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2003?metric=prc&download=csv,2003.0,4.46876
68ed410437a2ec38e9c94a47,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2004?metric=prc&download=csv,2004.0,4.46876
68ed410437a2ec38e9c94a26,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2005?metric=prc&download=csv,2005.0,4.46876
68ed410437a2ec38e9c94a05,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2006?metric=prc&download=csv,2006.0,4.46876
68ed410437a2ec38e9c949e4,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.47463,4.47463,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2007?metric=prc&download=csv,2007.0,4.470716666666667
68ed410437a2ec38e9c949c3,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.47931,4.47931,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2008?metric=prc&download=csv,2008.0,4.474233333333333
68ed410437a2ec38e9c949a2,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.51347,4.51347,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2009?metric=prc&download=csv,2009.0,4.489136666666666
68ed410437a2ec38e9c94981,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.50618,4.50618,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2010?metric=prc&download=csv,2010.0,4.499653333333334
68ed410437a2ec38e9c94960,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.5075,4.5075,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2011?metric=prc&download=csv,2011.0,4.509049999999999
68ed410437a2ec38e9c9493f,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.35733,4.35733,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2012?metric=prc&download=csv,2012.0,4.457003333333334
68ed410437a2ec38e9c9491e,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.45809,4.45809,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2013?metric=prc&download=csv,2013.0,4.440973333333334
68ed410437a2ec38e9c948fd,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46374,4.46374,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2014?metric=prc&download=csv,2014.0,4.426386666666667
68ed410437a2ec38e9c948dc,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2015?metric=prc&download=csv,2015.0,4.4635299999999996
68ed410437a2ec38e9c948bb,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2016?metric=prc&download=csv,2016.0,4.467086666666666
68ed410437a2ec38e9c9489a,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2017?metric=prc&download=csv,2017.0,4.46876
68ed410437a2ec38e9c94879,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.53077,4.53077,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,2018.0,4.48943
68ed410437a2ec38e9c94858,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.52818,4.52818,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2019?metric=prc&download=csv,2019.0,4.509236666666666
68ed410437a2ec38e9c94837,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.213,4.213,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2020?metric=prc&download=csv,2020.0,4.423983333333333
68ed410437a2ec38e9c94816,"Drying, Harvesting",UNK,Sorghum,Angola,0114,Harvest,4.46876,4.46876,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2021?metric=prc&download=csv,2021.0,4.403313333333333
68ed410437a2ec38e9c94acd,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2000?metric=prc&download=csv,2000.0,1.3
68ed410437a2ec38e9c94aac,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2001?metric=prc&download=csv,2001.0,1.3
68ed410437a2ec38e9c94a8b,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2002?metric=prc&download=csv,2002.0,1.3
68ed410437a2ec38e9c94a6a,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2003?metric=prc&download=csv,2003.0,1.3
68ed410437a2ec38e9c94a49,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2004?metric=prc&download=csv,2004.0,1.3
68ed410437a2ec38e9c94a28,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2005?metric=prc&download=csv,2005.0,1.3
68ed410437a2ec38e9c94a07,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2006?metric=prc&download=csv,2006.0,1.3
68ed410437a2ec38e9c949e6,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2007?metric=prc&download=csv,2007.0,1.3
68ed410437a2ec38e9c949c5,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2008?metric=prc&download=csv,2008.0,1.3
68ed410437a2ec38e9c949a4,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2009?metric=prc&download=csv,2009.0,1.3
68ed410437a2ec38e9c94983,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2010?metric=prc&download=csv,2010.0,1.3
68ed410437a2ec38e9c94962,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2011?metric=prc&download=csv,2011.0,1.3
68ed410437a2ec38e9c94941,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2012?metric=prc&download=csv,2012.0,1.3
68ed410437a2ec38e9c94920,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2013?metric=prc&download=csv,2013.0,1.3
68ed410437a2ec38e9c948ff,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2014?metric=prc&download=csv,2014.0,1.3
68ed410437a2ec38e9c948de,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2015?metric=prc&download=csv,2015.0,1.3
68ed410437a2ec38e9c948bd,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2016?metric=prc&download=csv,2016.0,1.3
68ed410437a2ec38e9c9489c,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2017?metric=prc&download=csv,2017.0,1.3
68ed410437a2ec38e9c9487b,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,2018.0,1.3
68ed410437a2ec38e9c9485a,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2019?metric=prc&download=csv,2019.0,1.3
68ed410437a2ec38e9c94839,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2020?metric=prc&download=csv,2020.0,1.3
68ed410437a2ec38e9c94818,Storage,UNK,Sorghum,Angola,0114,Storage,1.3,1.3,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2021?metric=prc&download=csv,2021.0,1.3
68ed410437a2ec38e9c94ad0,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2000?metric=prc&download=csv,2000.0,1.0
68ed410437a2ec38e9c94aaf,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2001?metric=prc&download=csv,2001.0,1.0
68ed410437a2ec38e9c94a8e,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2002?metric=prc&download=csv,2002.0,1.0
68ed410437a2ec38e9c94a6d,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2003?metric=prc&download=csv,2003.0,1.0
68ed410437a2ec38e9c94a4c,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2004?metric=prc&download=csv,2004.0,1.0
68ed410437a2ec38e9c94a2b,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2005?metric=prc&download=csv,2005.0,1.0
68ed410437a2ec38e9c94a0a,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2006?metric=prc&download=csv,2006.0,1.0
68ed410437a2ec38e9c949e9,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2007?metric=prc&download=csv,2007.0,1.0
68ed410437a2ec38e9c949c8,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2008?metric=prc&download=csv,2008.0,1.0
68ed410437a2ec38e9c949a7,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2009?metric=prc&download=csv,2009.0,1.0
68ed410437a2ec38e9c94986,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2010?metric=prc&download=csv,2010.0,1.0
68ed410437a2ec38e9c94965,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2011?metric=prc&download=csv,2011.0,1.0
68ed410437a2ec38e9c94944,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2012?metric=prc&download=csv,2012.0,1.0
68ed410437a2ec38e9c94923,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2013?metric=prc&download=csv,2013.0,1.0
68ed410437a2ec38e9c94902,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2014?metric=prc&download=csv,2014.0,1.0
68ed410437a2ec38e9c948e1,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2015?metric=prc&download=csv,2015.0,1.0
68ed410437a2ec38e9c948c0,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2016?metric=prc&download=csv,2016.0,1.0
68ed410437a2ec38e9c9489f,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2017?metric=prc&download=csv,2017.0,1.0
68ed410437a2ec38e9c9487e,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,2018.0,1.0
68ed410437a2ec38e9c9485d,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2019?metric=prc&download=csv,2019.0,1.0
68ed410437a2ec38e9c9483c,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2020?metric=prc&download=csv,2020.0,1.0
68ed410437a2ec38e9c9481b,Transportation,UNK,Sorghum,Angola,0114,Transport,1.0,1.0,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2021?metric=prc&download=csv,2021.0,1.0
68ed410437a2ec38e9c94ace,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2000?metric=prc&download=csv,2000.0,3.6
68ed410437a2ec38e9c94aad,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2001?metric=prc&download=csv,2001.0,3.6
68ed410437a2ec38e9c94a8c,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2002?metric=prc&download=csv,2002.0,3.6
68ed410437a2ec38e9c94a6b,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2003?metric=prc&download=csv,2003.0,3.6
68ed410437a2ec38e9c94a4a,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2004?metric=prc&download=csv,2004.0,3.6
68ed410437a2ec38e9c94a29,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2005?metric=prc&download=csv,2005.0,3.6
68ed410437a2ec38e9c94a08,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2006?metric=prc&download=csv,2006.0,3.6
68ed410437a2ec38e9c949e7,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2007?metric=prc&download=csv,2007.0,3.6
68ed410437a2ec38e9c949c6,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2008?metric=prc&download=csv,2008.0,3.6
68ed410437a2ec38e9c949a5,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2009?metric=prc&download=csv,2009.0,3.6
68ed410437a2ec38e9c94984,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2010?metric=prc&download=csv,2010.0,3.6
68ed410437a2ec38e9c94963,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2011?metric=prc&download=csv,2011.0,3.6
68ed410437a2ec38e9c94942,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2012?metric=prc&download=csv,2012.0,3.6
68ed410437a2ec38e9c94921,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2013?metric=prc&download=csv,2013.0,3.6
68ed410437a2ec38e9c94900,"Shelling, Threshing",UNK,Sorghum,Angola,0114,UNK,3.6,3.6,0.0,24.0,Modelled Estimates,,"APHLIS, (2021), APHLIS",UNK,0.0,UNK,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2014?metric=prc&download=csv,2014.0,3.6
